timestamp,raw_acc_x,raw_acc_y,raw_acc_z,raw_omega_x,raw_omega_y,raw_omega_z,comp_acc_x,comp_acc_y,comp_acc_z,comp_omega_x,comp_omega_y,comp_omega_z,ship_acc_x,ship_acc_y,ship_acc_z,ship_omega_x,ship_omega_y,ship_omega_z
40.93,-0.12917778189459023,-2.0403987723212995,9.896493274701916,0.14726253613552207,-0.012876879414347451,-0.0007429323392094015,0.03607239281304331,-1.082647220777194,9.653344765381075,-0.000245035503746327,-0.012554017257458416,-0.0010895892641943536,-0.013678369314990509,-1.8243346038897958,9.639555911572472,0.14750757163912034,-0.00032286222452237133,0.0003466569249849521
40.935,-0.1384305864143701,-2.0566239604645684,9.964208666099141,0.14746462540216082,-0.013163658638182009,-0.0006411049958382787,0.026819588293263447,-1.098872408920463,9.7210601567783,-4.294623710757173e-05,-0.012840796481292974,-0.0009877619208232308,-0.013678369314990509,-1.8243346038897958,9.639555911572472,0.14750757163912034,-0.00032286222452237133,0.0003466569249849521
40.94,-0.13866760962283048,-2.094976663831455,9.648646111352136,0.14632522120346025,-0.013284962529901346,-0.0005477444492511694,-0.3034030467279052,0.9242177108140748,10.444442354046934,-0.00194015153679708,-0.013210719910387204,-0.0006520719667749996,-0.009124451112648249,-1.8109540944876543,9.642859771996525,0.1482653727402231,-7.424268784461567e-05,0.00010432751752383019
40.945,-0.11411974434676359,-2.0372585540254122,9.973204122643583,0.14800332089712098,-0.013223546271764187,-0.0005829822961071726,-0.2788551814518383,0.9819358206201176,10.769000365338382,-0.00026205184313635166,-0.013149303652250045,-0.0006873098136310028,-0.009124451112648249,-1.8109540944876543,9.642859771996525,0.1482653727402231,-7.424268784461567e-05,0.00010432751752383019
40.95,-0.1481507024831363,-2.040274986387793,9.981793667155493,0.14837671211167602,-0.012988530232989461,-0.0010307546309725494,-0.008682509647259418,-0.9748495390156022,9.84285452151594,-0.0005636921705023112,-0.012910604434123927,-0.001389001912715055,-0.011777229256622272,-1.792964751026155,9.642153163181423,0.14894040428214242,-7.792586750710848e-05,0.00035824728174250553
40.955,-0.13316949724607896,-2.0317047106626958,9.982160122840288,0.14896211438208626,-0.013393441396226424,-0.000615592638434328,0.006298695589797926,-0.9662792632905051,9.843220977200735,2.1710099907923386e-05,-0.01331551559736089,-0.0009738399201768335,-0.011777229256622272,-1.792964751026155,9.642153163181423,0.14894040428214242,-7.792586750710848e-05,0.00035824728174250553
40.96,-0.15088916943888162,-2.047941301252669,9.956273585741116,0.1491419498035258,-0.013668584901462602,-0.00047758984423010417,-0.1866172137149768,0.6016668619918057,9.252870781194758,-0.0005121176051032517,-0.013446726199925894,-0.0006787612432941638,-0.01218427869024797,-1.777519924109882,9.646233086532668,0.14965406740852624,-0.00022185877088525162,0.00020117139906405962
40.965,-0.16857724808033878,-2.0398071065105716,9.976113238617339,0.1495808770585294,-0.013224508756312314,-0.00083140834922257,-0.20430529235643397,0.609801056733903,9.272710434070982,-7.319035009964447e-05,-0.013002650054775607,-0.0010325797482866295,-0.01218427869024797,-1.777519924109882,9.646233086532668,0.14965406740852624,-0.00022185877088525162,0.00020117139906405962
40.97,-0.1305854650138181,-2.0212996685928304,9.795455873325523,0.15054767446787962,-0.013385694143822097,-0.00031978252138567954,-0.13861712931429454,0.2938756045802533,9.314294650560113,4.558366731363672e-05,-0.013095144863838946,-0.00045529252728008547,-0.010054299062679382,-1.7664649549674765,9.648728276085416,0.15050209080043134,-0.0002905493497246626,0.00013551000589440593
40.975,-0.12201492416280671,-1.9922908987142887,9.975653529658283,0.15019256924253954,-0.013364708967077286,-0.0007353450607450596,-0.13004658846328315,0.32288437445879503,9.494492306892873,-0.00030952155802643766,-0.013074159687094135,-0.0008708550666394655,-0.010054299062679382,-1.7664649549674765,9.648728276085416,0.15050209080043134,-0.0002905493497246626,0.00013551000589440593
40.98,-0.13413287671665178,-2.0009030856521033,9.987535189294473,0.1506602170870051,-0.013319965501401191,-0.0007091630731547818,-0.13340385063896582,-0.29361912934020884,10.818941776303635,-0.0005045608994413697,-0.01327648734578338,-0.0009221470432454977,-0.014415349973407713,-1.7518897743657849,9.650011812563339,0.15116477798642622,-4.347822602816703e-05,0.00021298397009071593
40.985,-0.12479786223243056,-1.9883260964890053,9.98572439966968,0.15084762966308538,-0.01395175492563455,-0.0009693764480867451,-0.1240688361547446,-0.2810421401771108,10.817130986678842,-0.000317148323361105,-0.013908276770016739,-0.0011823604181774611,-0.014415349973407713,-1.7518897743657849,9.650011812563339,0.15116477798642622,-4.347822602816703e-05,0.00021298397009071593
40.99,-0.15840984018315557,-1.9888951728552973,9.9599238539103,0.15127004484743997,-0.013297618825519917,-0.0004332097621252343,-0.1042574226220106,0.17173396965464316,8.687883078775323,-0.0005166383992238621,-0.012953814030772138,-0.0006008921861141427,-0.012908386523751975,-1.736339075415127,9.65743674950266,0.15178668324650368,-0.00034380486544780973,0.0001676824239889084
40.995,-0.12040138808467807,-1.9785468507343726,9.9883116229189,0.15146118272617887,-0.013678839237592668,-0.0008138870650279998,-0.0662489705235331,0.18208229177556778,8.716270847783923,-0.000325500520484967,-0.013335034442844888,-0.0009815694890169082,-0.012908386523751975,-1.736339075415127,9.65743674950266,0.15178668324650368,-0.00034380486544780973,0.0001676824239889084
41.0,-0.15242849082616844,-1.9945525345688115,9.724002866798225,0.1527035315291457,-0.013719842163005213,-0.0007513995395645051,-0.13577499557709238,-0.10251977781457078,9.664216857764954,0.00020300398169767475,-0.013400922975491024,-0.0009445109938536079,-0.009029695176328265,-1.7208510404254274,9.65728471549637,0.15250052754729873,-0.0003189192589037096,0.00019311145428910274
41.005,-0.12410008122958706,-1.9865186185701988,9.957242767975206,0.1524954820240558,-0.014015350624538892,-0.00067087215367762,-0.10744658598051102,-0.09448586181595808,9.897456758941935,-5.0455233922275244e-06,-0.013696431437024703,-0.0008639836079667228,-0.009029695176328265,-1.7208510404254274,9.65728471549637,0.15250052754729873,-0.0003189192589037096,0.00019311145428910274
41.01,-0.14773000507271486,-1.9807494758241908,10.068186965796732,0.15306468534600023,-0.01327586644475364,-0.00036806941507328336,-0.1310765098236388,-0.08871671906995005,10.008400956763461,0.0005641577985522062,-0.01295694725723945,-0.0005611808693623861,-0.01140657621264546,-1.7064045830802013,9.657601609722278,0.15347684431654054,-0.00030773576650109296,5.680662018253324e-05
