timestamp,raw_acc_x,raw_acc_y,raw_acc_z,raw_omega_x,raw_omega_y,raw_omega_z,comp_acc_x,comp_acc_y,comp_acc_z,comp_omega_x,comp_omega_y,comp_omega_z,ship_acc_x,ship_acc_y,ship_acc_z,ship_omega_x,ship_omega_y,ship_omega_z
27.21,-0.0215100292178207,-0.6115193653877797,9.83757880233724,-0.18602312904559826,0.017439227050258636,0.0005782672836724412,-0.011376482301760337,-0.06768665274460495,9.928450998659008,0.0010416891600323885,0.01736461727402775,0.0008603287284899546,-0.00816113355068962,-0.3875784013852308,9.80540806404826,-0.18685739976553856,0.0003030913329601469,-0.00017399789312733528
27.215,-0.008899985320189685,-0.6282134651628488,9.791373063401785,-0.18570941449141232,0.017972267480333887,0.0007632547534286761,-0.0006006676494434132,-0.06513741149797392,9.873215612727135,0.0011479852731872686,0.01766917556849637,0.0009372526465560114,-0.00816113355068962,-0.3875784013852308,9.80540806404826,-0.18685739976553856,0.0003030913329601469,-0.00017399789312733528
27.22,-0.007715039834151672,-0.5889381938548197,9.790522527982313,-0.18549500140931358,0.017913110660697475,0.0013835932468638991,0.0012454692358917349,-0.004304507379004452,9.871740493610641,0.0012422250234192522,0.017622332691575055,0.0013288007045533558,-0.008755276488450129,-0.4077074585005148,9.803671448651048,-0.1867372264336359,0.0002907773891628421,5.4792542310543437e-05
27.225,-0.012298837368058627,-0.6156562714185231,9.829144877021111,-0.18619800308488454,0.01775878343730285,0.0006908868188490243,-0.00333832829801522,-0.03102258494270782,9.91036284264944,0.0005392233478482833,0.01746800546818043,0.0006360942765384809,-0.008755276488450129,-0.4077074585005148,9.803671448651048,-0.1867372264336359,0.0002907773891628421,5.4792542310543437e-05
27.23,-0.002811497539128195,-0.615864577502246,9.828585564120786,-0.1855929302662425,0.017690946424052476,0.0008921185099985734,0.006149011530915212,-0.03123089102643073,9.909803529749114,0.0011442961664903384,0.017400168454930056,0.0008373259676880301,-0.009806346504337798,-0.42679448823212784,9.800111513117063,-0.18663379567756558,3.4506257643780996e-05,-0.0001665701703333531
27.235,-0.00702068965389355,-0.6340211833310532,9.827603244768571,-0.18532251368221728,0.018127796047053616,0.0008106675019273837,0.00282550528401443,-0.031898164455541056,9.90666159106511,0.001311281995241137,0.018093289209771487,0.0009772376722607368,-0.009806346504337798,-0.42679448823212784,9.800111513117063,-0.18663379567756558,3.4506257643780996e-05,-0.0001665701703333531
27.24,-0.023314971749099533,-0.6644610699353024,9.800464185610373,-0.18566075605799692,0.017812498820386973,0.0010022997928700503,-0.012652552469910058,-0.04352195784766344,9.876911239885045,0.0010087586155972939,0.01756125506837959,0.001073884931061215,-0.01022604111741927,-0.44308149583046713,9.798490509063546,-0.18666951467437654,0.0002512431707672428,-7.158513819116478e-05
27.245,0.014756562183039442,-0.6572829979577464,9.775406925226447,-0.18526096178136006,0.017395533878505214,0.0005989509496925217,0.025418981462228915,-0.036343885870107395,9.851853979501119,0.001408552892234155,0.017144290126497833,0.0006705360878836864,-0.01022604111741927,-0.44308149583046713,9.798490509063546,-0.18666951467437654,0.0002512431707672428,-7.158513819116478e-05
27.25,-0.014502051711424185,-0.666303346387705,9.837612972916068,-0.1855024644832385,0.01753997652051401,0.001203237079978364,-0.0038396324322347106,-0.045364234300066086,9.91406002719074,0.0011670501903557062,0.017288732768506627,0.0012748222181695288,-0.01022604111741927,-0.44308149583046713,9.798490509063546,-0.18666951467437654,0.0002512431707672428,-7.158513819116478e-05
27.255,-0.02262029428436975,-0.6987715163883943,9.814697940015401,-0.18562645756665133,0.01824066553018215,0.0006030917186096549,-0.011919560016379015,-0.058743284005837504,9.88519148990634,0.0008606603423104431,0.017959667683279182,0.0007154491298303311,-0.010186498979808499,-0.4611768928207643,9.80016725067946,-0.1864871179098367,0.00028099726623076834,-0.00011235741122067623
